"Texto","Sarcasmo"
"El Madrid reinstaura la legalidad en la Liga con su contudente victoria ante Las Palmas","1"
"Cultivan pollos con sabor a tofu para conquistar el mercado vegetariano","1"
"Audiencias: Los servicios sociales se llevan en directo a los hijos de Antonio García Ferreras","1"
"Un juez decide imputar a El Jueves por un chiste mientras se aguanta la risa","1"
"Cómo elegir la mascota que mejor se adapte a tu hogar","1"
"Sectores independentistas difunden imágenes de El Hormiguero para mostrar al mundo la represión que se sufre en España","1"
"Los presos de las cárceles españolas critican la entrada en masa de «gente normal»","1"
"«La Ronda Litoral me provocó unos gases terribles»","1"
"¿Quién es Soraya Sáenz de Santamaría, la nueva presidenta de la Generalitat?","1"
"Joven sin dinero para unos pantalones «cagaos» se caga en unos normales","1"
"Los empleados de Vueling se declaran hartos «de tener que estar todo el día hablanding de esta manering»","1"
"Ideas de última hora para disfrazarte en Halloween en menos de 15 minutos","1"
"Datos revelados por los papeles de JFK","1"
"Una lombriz lleva horas hablando con otra por el lado equivocado","1"
"Kevin Spacey afirma sentirse preparado para interpretar a un sacerdote","1"
"Jornada marcada por los más de dos mil escupitajos que consiguieron realizar los futbolistas","1"
"Las objeciones éticas, extirpadas con éxito del ADN","1"
"«Fui vegana hasta que un perro me mordió»","1"
"Audiencias: Soraya gana la primera gala de «Operación Triunfo» con su interpretación del artículo 155","1"
"Completa una media maratón mientras se prueba unas zapatillas en el Decathlon","1"
"Diez claves para triunfar con tu fiesta de Halloween","1"
"El Gobierno eliminará todas las calles que no aparezcan en Google Maps","1"
"«Se me pasó volando la república catalana»","1"
"¿A qué edad se independizan los jóvenes españoles?","1"
"Test: ¿Qué artículo de la Constitución eres?","1"
"García Ferreras tiene ya un aspecto completamente desaliñado tras 15 días sin abandonar el plató de ‘Al Rojo Vivo’","1"
"El “Sí” que se había apuntado Puigdemont en la mano para saber qué tenía que decir empieza a parecer un “no” a causa del sudor","1"
"Una república catalana permitiría a la Generalitat adquirir un dominio propio y abandonar Geocities","1"
"Los camareros cobrarán un suplemento por traer la cuenta","1"
"Roba un coche para aparcarlo mejor","1"
"Poscensura","1"
"Consejos para maquillarte como Kim Kardashian si eres Jennifer Lawrence","1"
"Un ginecólogo admite ser incapaz de pronunciar la palabra «vagina»","1"
"Pájaro optimista considera que es el resto del mundo el que está enjaulado","1"
"Descubre que es caníbal tras morderse la lengua y querer repetir","1"
"Constitucional jornada de Liga que restaura la normalidad con 155 goles en contra","1"
"Competencias que le quedarán a la Generalitat de Cataluña tras el 155","1"
"En 20 millones de años, las mujeres ya nacerán con una mantita de lana propia y completamente desarrollada","1"
"El Gobierno envía la Estrella de la Muerte a Cataluña","1"
"¿Está preparado tu hogar para que se aparezca la virgen María por sorpresa?","1"
"Audiencias: TV3 roza sus máximos históricos con la repentina programación de ‘España, qué grande eres’","1"
"Comparamos el nuevo Samsung Galaxy Note 8 con un lápiz morado Alpino y este es el resultado","1"
"Los lectores de Playboy sólo leen el 2% de la revista «porque el resto es paja»","1"
"Experimenta «la mejor cura de humildad que veréis en la puta vida»","1"
"Las claves de la aplicación del 155 en Cataluña","1"
"Pitingo apoya el independentismo declarando una tregua sin actuaciones en Cataluña","1"
"El hijo de Ana Pastor y Antonio García Ferreras protagonizará una nueva entrega de “Solo en casa”","1"
"Diez señales que indican que tu novio es el portavoz del Grupo Popular del Congreso de los Diputados","1"
"El comunicado del Gobierno confirmando la aplicación del 155 tiene inconfundibles manchas de carmín","1"
"Escape Referéndroom: Enciérrate en una habitación e intenta votar ilegalmente","1"
"El Comidista nos confiesa cuáles son los 10 mejores restaurantes chinos de Barcelona","1"
"Garnier se ve obligada a sacar una botella de champú de 10 litros para que quepa en la etiqueta el texto tan bonito que han escrito","1"
"El Rover Curiosity, harto de ganar siempre a «Piedra, papel o tijera» frente a Marte","1"
"Pone en su currículum que es administrador de un grupo de WhatsApp","1"
"Algunos trucos para que la verdura sea más atractiva","1"
"Toda la gente de la calle sabe que te has masturbado justo antes de salir de casa","1"
"La jueza decreta prisión incondicional para los líderes de ANC y Òmnium confiando en que se rehabiliten en la cárcel y no vuelvan a votar","1"
"Consejos para tener más tiempo libre","1"
"Jornada de Liga que demuestra que los guionistas se están quedando sin ideas","1"
"Hombre en chándal olvida cómo sentarse en un banco","1"
"Un sofá con decenas de monedas entre los cojines ya es el miembro más rico de la familia","1"
"Audiencias: Ferreras desfallece al fin tras una edición de Al Rojo Vivo de 500 horas seguidas","1"
"La jarra de barro de Ghost aparece en Wallapop a 12 euros","1"
"Diez consejos para que los cubos de reciclaje no invadan tu espacio vital","1"
"El Manneken Pis barcelonés","1"
"Anciano del gimnasio decide entablar conversación antes de vestirse","1"
"40 maneras de maquillarte por España","1"
"Cronología de la 3ª República Catalana","1"
"Luis Figo será la imagen del Banco Sabadell","1"
"A sólo unos minutos de su comparecencia, Puigdemont pierde el pósit donde tenía apuntado lo que tenía que decir","1"
"El ISIS recuerda que da igual que Cataluña se independice de España porque seguirá siendo parte de Al Andalus","1"
"Puerto Rico pide ayuda a la comunidad internacional tras la catastrófica visita de Trump","1"
"Paloma con ganas de defecar busca desesperadamente un coche limpio","1"
"Zapatero advierte de que se avecina una grave crisis con Cataluña","1"
"Anciana fracasa al intentar entablar la única conversación que iba a tener en todo el día","1"
"El valor de x se establece en 5 de una vez por todas","1"
"Las imágenes libres de derechos más destacadas de la semana","1"
"Claves para convertir tu casa en una vivienda ecológica","1"
"«Fui a la Anilla Olímpica y me detuvieron por intentar encender el pebetero»","1"
"Audiencias: buenos resultados de Felipe VI en ‘Gran Hermano Revolution’","1"
"La crispación en España alcanza el grado 12 en la escala Sálvame","1"
"Cómo lidiar con los vecinos durante una fiesta en casa","1"
"PETA recuerda a los perros que deben sacar a pasear al informático un mínimo de tres veces al día","1"
"Rejuvenece diez minutos gracias a la nueva crema L’Oréal Ten’","1"
"Un radar de carretera montado al revés empieza a multar a cientos de aviones por exceso de velocidad","1"
"La comparecencia urgente ya es el método de comunicación más común entre los españoles","1"
"El Rey Felipe VI ya ha emitido la factura de su discurso de ayer","1"
"Los empleados de BMW piden dejar de cobrar en coches porque ya no saben dónde ponerlos","1"
"Cómo organizar una cena con amigos paso a paso","1"
"Interrumpe un concierto de los Rolling Stones para mandar una nota de audio de WhatsApp","1"
"Las frases más destacadas del discurso de Felipe VI","1"
"Samsung lanza un teléfono para pasarse notitas durante los plenos del Congreso","1"
"Los contratos de las aseguradoras incluirán emoticonos para facilitar su lectura","1"
"Bruselas pide al Gobierno que abandone la violencia y regrese a la senda de los insultos","1"
"Rajoy lamenta que la CNN, el New York Times y la BBC adoctrinen a los catalanes","1"
"Los 9 escenarios más probables tras el 1-O","1"
"Una jornada de Liga gloriosa para el Reino","1"
"Renfe admite que no ha vendido nunca un billete a través de su página web","1"
"¿Es posible perder diez kilos en dos días?","1"
"Mientras el Gobierno impedía el referéndum catalán, otras 16 comunidades aprovechaban para independizarse de España","1"
"Merkel llama a Rajoy, obligado a escuchar el partido del Madrid con un solo auricular","1"
"El Gobierno asegura que Rajoy se encuentra bien y que las urnas más peligrosas ya han sido neutralizadas","1"
"Oriol Junqueras se imagina a sí mismo delgado y atractivo en una futura Cataluña independiente","1"
"Cómo decorar tu camarote del crucero de los Looney Tunes para que te sientas como en casa","1"
"El Govern promete que la Cataluña independiente tendrá jamón ibérico catalán, flamenco y un ‘Reial Madrit’","1"
"Así serán las urnas para votar el 1-O","1"
"El alcalde de Pamplona dice «Plamplona» y nadie le ha corregido en todos sus años de mandato","1"
"Audiencias: Bankia patrocina “Tu casa es la mía”","1"
"Los agentes desplazados a Barcelona se rinden a la homosexualidad tras una semana en el mar","1"
"Así eran las orgías en la mansión Playboy","1"
"La RAE admite «hijueputa» tras una «tensa discusión filológica» con el cartel de Cali","1"
"Los mejores temas de conversación para entretener a tus amigos","1"
"Picoletto: el nuevo espectáculo del Circo del Sol que triunfa en Barcelona","1"
"Diez datos que no conocías sobre Piolín","1"
"Hugh Hefner será enterrado bajo el colchón de un adolescente sin que lo sepa su madre","1"
"¿Qué es el feminismo taurino y por qué está tan de moda?","1"
"La aplaudida carta de Albert Rivera a un ciudadano que no pudo ser Guardia Civil","1"
"Analizamos el videoclip de Los Morancos en el que explican la teoría de cuerdas","1"
"Así serían las princesas Disney si fueran exactamente la misma foto de una fregona puesta del revés","1"
"El Civilization VI saca la expansión Cataluña para que cualquiera pueda independizarse de España","1"
"La industria alimentaria etiquetará todos sus productos como «light» a partir de 2028","1"
"Rajoy viajó a Estados Unidos en un avión presidencial decorado con personajes de Looney Tunes","1"
"Rajoy convence a Trump para que destruya a Puig Dem-un","1"
"Recibe 50 euros en limosnas mientras esperaba que se le cargara el móvil en un enchufe del metro","1"
"Cinco frases inspiradoras sobre el tema catalán","1"
"Oyente de toda la vida, sorprendida al comprobar que Iñaki Gabilondo es negro","1"
"10 consejos para organizar la fiesta perfecta","1"
"Carles Puigdemont abre en dos el Mediterráneo en un intento definitivo de liberar al pueblo catalán","1"
"Consejos para cocinar en casa de forma segura","1"
"Jornada de Liga: el lobo solitario muere pero la manada sobrevive","1"
"Audiencias: Juan Echanove se come a sus rivales","1"
"Jordi Pujol pregunta a Rajoy “cuánto pide” por Cataluña","1"
"Cómo preparar tu casa para el armaguedón nuclear que tendrá lugar en unos días","1"
"Carles Puigdemont se traga nueve millones de papeletas para que no las confisque la Guardia Civil","1"
"Español","1"
"Dios empezará a cobrar el agua del grifo","1"
"La Casa Blanca admite que la presidencia de Trump era un viral","1"
"Reino Unido confirma que el 80% de los británicos que residen en la Costa del Sol son espías retirados","1"
"El teniente coronel Antonio Tejero pregunta si puede ayudar en algo","1"
"Las autoridades intentan disolver la manifestación independentista con música de Melendi","1"
"Un guardia civil lleva dos horas escalando una torre humana para detener a un miembro del Govern","1"
"Heridos 54 guardias civiles en un violento enfrentamiento con papeletas para el referéndum","1"
"Los dependientes de Zara preguntarán «¿Así vas a salir?» a todos los clientes que se vayan sin comprar","1"
"«Cogí el Aerobús de Barcelona pero no vuela ni nada»","1"
